replication,seed,final_time,workday_minutes,total_revenue,clients_generated,clients_completed,average_seller_wait,average_repair_wait,average_change_wait,seller_utilization,technician_utilization,specialist_utilization,completed_type_1,completed_type_2,completed_type_3,completed_type_4,revenue_type_1,revenue_type_2,revenue_type_3,revenue_type_4
740,13085,457.5344663248815,480,4950.0,21,21,0.0,0.0,0.0,0.11855007397278144,0.3473205945682057,0.02530272685957907,10,7,2,2,0.0,2450.0,1000.0,1500.0
741,13086,491.31346818760267,480,6650.0,31,31,0.0,0.0,1.2010339061396706,0.16043889961189228,0.2736137664661722,0.17989045613368979,18,4,6,3,0.0,1400.0,3000.0,2250.0
742,13087,481.06697558672806,480,8700.0,29,29,0.1372954307486166,0.0,0.0,0.17561126286453918,0.22493960011661823,0.1613844828511692,12,7,5,5,0.0,2450.0,2500.0,3750.0
743,13088,547.4097290799847,480,6700.0,29,29,0.024481375254388357,0.0,0.0411425043815683,0.14583893638496898,0.25753289991676465,0.10305544487393176,15,7,4,3,0.0,2450.0,2000.0,2250.0
744,13089,498.49303051283863,480,5600.0,17,17,0.0,0.0,0.04204197549003652,0.08884201035521892,0.14949376048151355,0.14146886943753303,5,6,4,2,0.0,2100.0,2000.0,1500.0
745,13090,484.6043491089246,480,7850.0,28,28,0.0,0.16928799803610828,9.038637227164315,0.1528850187455238,0.3546467994671518,0.1266113408141916,13,6,4,5,0.0,2100.0,2000.0,3750.0
746,13091,499.0267187419634,480,6400.0,19,19,0.15651479672439,0.0,2.478019971792193,0.12043080030510947,0.2563241567746545,0.1102121212211028,7,4,4,4,0.0,1400.0,2000.0,3000.0
747,13092,507.40415006338515,480,3950.0,16,16,0.05386679265089844,0.0,0.0,0.08860456542908625,0.12007149416464576,0.0,7,7,0,2,0.0,2450.0,0.0,1500.0
748,13093,518.2716170372506,480,9350.0,32,32,0.0,0.0,0.0,0.17236689213187045,0.277745888785762,0.061795786492887514,13,11,2,6,0.0,3850.0,1000.0,4500.0
749,13094,492.67193912272495,480,3500.0,16,16,0.0,0.0,0.0,0.09456988009391405,0.16714604736510424,0.036131720524259746,8,5,2,1,0.0,1750.0,1000.0,750.0
750,13095,483.47287331975156,480,9650.0,24,24,0.07848182862842161,0.0,0.0,0.18003970867233607,0.1454511826952459,0.04673509723800144,8,4,3,9,0.0,1400.0,1500.0,6750.0
751,13096,474.52633420420614,480,5250.0,20,20,0.0,0.0,0.0,0.13271752709807547,0.22266424366662674,0.008826860894523378,10,5,1,4,0.0,1750.0,500.0,3000.0
752,13097,511.0844416112749,480,8950.0,24,24,0.0,0.0,16.158496490376095,0.13299303294820938,0.15687166579010853,0.07892246795400924,5,12,2,5,0.0,4200.0,1000.0,3750.0
753,13098,484.8055764975133,480,6400.0,23,23,0.0,0.0,0.0,0.15336028358279843,0.2285527462397057,0.021320080900489022,12,4,1,6,0.0,1400.0,500.0,4500.0
754,13099,486.27344769426213,480,2450.0,17,17,0.0,0.0,0.0,0.09141709932569687,0.20256974302232036,0.019456849963346012,12,2,2,1,0.0,700.0,1000.0,750.0
755,13100,443.21310231220576,480,4650.0,16,16,0.0,0.0,0.3818906199884111,0.10535921867101616,0.14681337812003553,0.026745152598923037,7,4,2,3,0.0,1400.0,1000.0,2250.0
756,13101,487.7657700183557,480,7750.0,28,28,0.0,0.0,0.0,0.17960491987984573,0.14849093098421798,0.04540113237643595,14,5,3,6,0.0,1750.0,1500.0,4500.0
757,13102,463.93734726977664,480,6400.0,21,21,0.0,0.0,0.0,0.138380918353287,0.15290438789459354,0.010650152390699453,10,4,1,6,0.0,1400.0,500.0,4500.0
758,13103,481.9558387973375,480,9350.0,32,32,0.13863724618446138,0.0,0.0,0.21030362376994766,0.19061462808264912,0.09086814638915518,15,6,4,7,0.0,2100.0,2000.0,5250.0
759,13104,503.052556415062,480,7750.0,28,28,0.17190412810739478,0.0,0.0,0.1591538309976135,0.24154724181172002,0.015662034510356946,12,10,1,5,0.0,3500.0,500.0,3750.0
760,13105,449.2660493201668,480,7100.0,23,23,0.09067895471970334,0.0,0.0,0.14576203411233057,0.23657181206739358,0.13239141559436662,9,6,4,4,0.0,2100.0,2000.0,3000.0
761,13106,499.27807345315426,480,5100.0,20,20,0.0,0.0,0.0,0.12834633243792723,0.14234345673913634,0.0,10,6,0,4,0.0,2100.0,0.0,3000.0
762,13107,469.7649407044081,480,9500.0,27,27,0.20181402456871764,0.0,2.9447741078797662,0.18053347406309642,0.1307902440354977,0.1241571156427835,8,10,3,6,0.0,3500.0,1500.0,4500.0
763,13108,502.9712447562424,480,7700.0,31,31,0.42433623883139704,0.28102203342284565,0.0,0.19163118881604807,0.23773091568184748,0.07645036010832527,17,7,0,7,0.0,2450.0,0.0,5250.0
764,13109,485.1085410888777,480,5900.0,20,20,0.0,0.0,0.0,0.12243821957960507,0.06307521257797799,0.07462625684811033,9,4,3,4,0.0,1400.0,1500.0,3000.0
765,13110,455.8221489672924,480,8300.0,25,25,0.1731231638289637,0.0,0.0,0.16348756673305245,0.32981476425157413,0.045848961192702334,9,8,2,6,0.0,2800.0,1000.0,4500.0
766,13111,474.2404056142355,480,5550.0,19,19,0.0,0.0,0.0,0.10781916914299354,0.17431757641211965,0.04859932651755375,9,3,3,4,0.0,1050.0,1500.0,3000.0
767,13112,461.17212850979183,480,7500.0,27,27,0.027475213680397112,0.4287141262575565,0.0,0.19700923086504943,0.3490904324126227,0.2246984696400772,14,5,1,7,0.0,1750.0,500.0,5250.0
768,13113,499.7550338779647,480,8100.0,21,21,0.24939920851744274,0.0,0.8731860580004593,0.14106815828848984,0.09261777090197751,0.0934578900861279,8,1,5,7,0.0,350.0,2500.0,5250.0
769,13114,484.16515241708413,480,6100.0,22,22,0.0,0.0,0.0,0.1430640952123789,0.16434371971679396,0.20196001077390577,10,6,2,4,0.0,2100.0,1000.0,3000.0
770,13115,441.7939846880019,480,4250.0,18,18,0.0,0.0,0.0,0.11990168127717743,0.1710803528895209,0.005560582500813992,9,5,2,2,0.0,1750.0,1000.0,1500.0
771,13116,431.12744010368635,480,5750.0,24,24,0.06784275082151463,0.0,0.0,0.15918230902527855,0.21806602615834042,0.06098299061813103,13,5,2,4,0.0,1750.0,1000.0,3000.0
772,13117,462.2684327505589,480,4750.0,22,22,0.0,0.0,0.0,0.12425765869954726,0.1758842402446126,0.09528838595929263,12,5,3,2,0.0,1750.0,1500.0,1500.0
773,13118,472.7185630568488,480,5100.0,20,20,0.0,0.0,0.0,0.11522223169957393,0.23024866485163523,0.03658542295219632,12,1,2,5,0.0,350.0,1000.0,3750.0
774,13119,505.723124327518,480,9600.0,31,31,0.1060656804006869,0.0,0.0,0.17086835562747918,0.29241172851542035,0.1645449512647807,11,11,4,5,0.0,3850.0,2000.0,3750.0
775,13120,516.2521696227792,480,5850.0,24,24,0.0,0.0,0.15305619931746386,0.12129873137641098,0.2497857698389074,0.13858719442301676,11,6,6,1,0.0,2100.0,3000.0,750.0
776,13121,494.15736415197875,480,8850.0,27,27,0.27615950533946587,0.0,0.0,0.20548026947503076,0.20184872759932204,0.05713003414796214,11,6,3,7,0.0,2100.0,1500.0,5250.0
777,13122,502.68020245782964,480,5500.0,26,26,0.1564424578747135,0.0,2.393274627191223,0.14820251239391136,0.3268982115018422,0.08716449841362182,15,5,3,3,0.0,1750.0,1500.0,2250.0
778,13123,453.4643745247322,480,6750.0,21,21,0.0,0.0,0.0,0.14655362265675606,0.19702685263134026,0.06399786422722854,9,5,1,6,0.0,1750.0,500.0,4500.0
779,13124,443.61387898115106,480,4000.0,12,12,0.0,0.0,0.0,0.08739696299589346,0.07916096716388137,0.19731631531513832,6,0,2,4,0.0,0.0,1000.0,3000.0
780,13125,501.5883447418106,480,7150.0,25,25,0.016846590519560323,0.0,1.1488480423253264,0.15031078076239543,0.11216469878343455,0.12833405535266662,12,4,4,5,0.0,1400.0,2000.0,3750.0
781,13126,486.8003475113482,480,7050.0,29,29,0.08589928821482745,0.0,0.0,0.16352317929785273,0.27021290472205517,0.015787583434838715,15,8,1,5,0.0,2800.0,500.0,3750.0
782,13127,504.2061220244017,480,7650.0,25,25,0.12129229916667442,0.0,0.0,0.139327990204532,0.24182001072675607,0.18449782270182968,8,9,6,2,0.0,3150.0,3000.0,1500.0
783,13128,348.53205883414137,480,4750.0,14,14,0.0,0.0,0.0,0.14026097282876374,0.17892246350257268,0.0,5,5,0,4,0.0,1750.0,0.0,3000.0
784,13129,500.3304109303192,480,8300.0,24,24,0.0,0.0,0.0,0.15497493372980042,0.12242465716468885,0.07461559717440558,10,3,4,7,0.0,1050.0,2000.0,5250.0
785,13130,482.5955262870174,480,6250.0,27,27,0.245183185939891,0.36254637229139247,0.0,0.1612205949291279,0.4094314412922085,0.04305438258621651,13,10,1,3,0.0,3500.0,500.0,2250.0
786,13131,502.6153997664393,480,5650.0,16,16,0.0,0.0,0.0,0.1035552271001939,0.1815854003745881,0.005164149187423131,6,4,1,5,0.0,1400.0,500.0,3750.0
787,13132,529.2951271163676,480,3850.0,21,21,0.057766071467190455,0.0,0.0,0.11768947693705599,0.2437705290132645,0.08307257100905828,12,6,2,1,0.0,2100.0,1000.0,750.0
788,13133,475.71789872811803,480,10500.0,32,32,0.2838372579571651,0.0,0.0,0.1938158528515074,0.23097538849686172,0.002700633445417578,12,10,2,8,0.0,3500.0,1000.0,6000.0
789,13134,469.2594186688167,480,5500.0,16,16,0.0,0.0,0.0,0.11089532166225614,0.13156721793841078,0.0,6,5,0,5,0.0,1750.0,0.0,3750.0
790,13135,516.3168775544935,480,8050.0,22,22,0.03223992640855077,0.0,0.0,0.13077947600764248,0.15358912861951257,0.08677842372998094,9,3,2,8,0.0,1050.0,1000.0,6000.0
791,13136,487.4593880551073,480,3400.0,15,15,0.0,0.0,0.0,0.09157561242280919,0.16563643354966628,0.05341453787476806,8,4,1,2,0.0,1400.0,500.0,1500.0
792,13137,478.3113057926548,480,6800.0,21,21,0.05308047492040725,0.0,0.0,0.14520405564917524,0.15188722862418907,0.0012085081156296014,10,3,1,7,0.0,1050.0,500.0,5250.0
793,13138,519.0951005961659,480,9200.0,29,29,0.1702586119354727,0.0,32.433476083589,0.15147375870244695,0.16415202288563382,0.37165224227409255,11,7,6,5,0.0,2450.0,3000.0,3750.0
794,13139,556.1495779332449,480,3050.0,15,15,0.0,0.0,0.0,0.07185202924224417,0.18818287990674842,0.10576100186766511,9,3,1,2,0.0,1050.0,500.0,1500.0
795,13140,504.9217080805482,480,7300.0,29,29,0.03085598828779968,0.0,7.712910517401696,0.1973852388062678,0.24757231325064452,0.0927212931657816,17,3,2,7,0.0,1050.0,1000.0,5250.0
796,13141,498.0518466169993,480,5800.0,20,20,0.0014000901551469269,0.0,0.0,0.11638294461919205,0.17926500059751457,0.09329593200104702,7,8,3,2,0.0,2800.0,1500.0,1500.0
797,13142,501.748910769664,480,6300.0,25,25,0.10248121222799114,0.0,0.0,0.12297365749186522,0.25690924769062096,0.12192708871590784,12,8,1,4,0.0,2800.0,500.0,3000.0
798,13143,477.29886143421425,480,7750.0,22,22,0.0,0.0,0.0,0.1286891902197175,0.21073061661743694,0.16688358623372654,7,5,6,4,0.0,1750.0,3000.0,3000.0
799,13144,456.9038571023116,480,6350.0,21,21,0.2784649145202923,0.0,0.0,0.1370134582889121,0.1949185250876526,0.03273171764276417,9,6,1,5,0.0,2100.0,500.0,3750.0
800,13145,490.2766623110512,480,4100.0,17,17,0.0,0.0,0.0,0.08430179965003506,0.12801075396031403,0.0413725137107296,8,6,1,2,0.0,2100.0,500.0,1500.0
801,13146,475.65811458801215,480,9300.0,30,30,0.0,0.0,18.408737903438702,0.19608418383781934,0.25663584492141167,0.3068246868051753,12,8,4,6,0.0,2800.0,2000.0,4500.0
802,13147,486.8054751606991,480,4800.0,19,19,0.0,0.0,0.0,0.12498730403576108,0.24982110455041845,0.05273854209850388,8,8,1,2,0.0,2800.0,500.0,1500.0
803,13148,546.5022104265539,480,4700.0,20,20,0.0,0.0,0.0,0.1011457336598214,0.25467089789920694,0.0,10,7,0,3,0.0,2450.0,0.0,2250.0
804,13149,473.1836148961938,480,6600.0,20,20,0.0005907439119852143,0.0,0.0,0.13019171078874922,0.16540781789789677,0.16962567476532014,7,6,3,4,0.0,2100.0,1500.0,3000.0
805,13150,512.5538711855041,480,5500.0,23,23,0.0,0.0,0.0,0.12795191380330828,0.20262752460305275,0.08874381716074672,12,5,3,3,0.0,1750.0,1500.0,2250.0
806,13151,459.39676621677404,480,8000.0,26,26,0.18956321503486606,0.0,0.0,0.15994331654713706,0.2470747747170654,0.1485269741878323,11,5,5,5,0.0,1750.0,2500.0,3750.0
807,13152,497.5897307677621,480,6350.0,30,30,0.059835058053635495,0.0,0.0,0.1740308953228,0.3139368165804884,0.030454512997460586,18,6,1,5,0.0,2100.0,500.0,3750.0
808,13153,499.654035629681,480,8050.0,25,25,0.21650857466596563,0.0,3.2704540612898767,0.1716186534297859,0.272010945648212,0.1419239867153517,11,3,5,6,0.0,1050.0,2500.0,4500.0
809,13154,494.8839135221432,480,6900.0,22,22,0.0,0.0,2.7228524989984066,0.13849358527296976,0.16484299684042886,0.2353166905128132,9,4,5,4,0.0,1400.0,2500.0,3000.0
810,13155,450.1655994959757,480,3450.0,18,18,0.0,0.0,0.0,0.115988640941473,0.11731768644397501,0.017511773474068893,12,2,1,3,0.0,700.0,500.0,2250.0
811,13156,551.3236354435492,480,10150.0,29,29,0.33689804265481993,0.0,0.6771843426111218,0.17124026426541483,0.24014761777977733,0.23421864954276375,9,9,5,6,0.0,3150.0,2500.0,4500.0
812,13157,501.8153929233479,480,7600.0,20,20,0.27988903466047504,0.0,0.0,0.12286116133691909,0.18555415057106664,0.0975439882824031,6,6,2,6,0.0,2100.0,1000.0,4500.0
813,13158,474.6205276717393,480,7900.0,27,27,0.07771190546356121,0.0,0.0,0.1888145871257882,0.2625686816012373,0.09852193040610638,11,9,2,5,0.0,3150.0,1000.0,3750.0
814,13159,479.22012417453277,480,9150.0,25,25,0.5727132469329422,1.5654298060873857,0.0,0.18455833556285786,0.37834008823082405,0.09262133207947001,8,9,0,8,0.0,3150.0,0.0,6000.0
815,13160,474.7717566862771,480,4750.0,20,20,0.0,0.0,0.0,0.10812371644495797,0.19715004783126783,0.15160564367956583,8,10,1,1,0.0,3500.0,500.0,750.0
816,13161,495.9954423477551,480,9000.0,33,33,0.06406332334110965,0.0,0.0,0.20788940905405648,0.5207412164815113,0.0,13,15,0,5,0.0,5250.0,0.0,3750.0
817,13162,455.8231277438644,480,4950.0,18,18,0.0,0.0,0.0,0.09188191017763898,0.2382379292459208,0.032088749841551294,7,7,2,2,0.0,2450.0,1000.0,1500.0
818,13163,475.5811926059846,480,6150.0,22,22,0.032058403701485876,0.0,0.0,0.15739116662416136,0.13920439870284615,0.03095478875517327,11,4,2,5,0.0,1400.0,1000.0,3750.0
819,13164,495.9842892601555,480,9600.0,33,33,0.0843551744219629,0.0,5.233239353600489,0.1788413174252801,0.29655202668273517,0.24087820776426636,15,6,6,6,0.0,2100.0,3000.0,4500.0
820,13165,402.1357621119099,480,6750.0,19,19,0.0,0.0,0.0,0.16963545759712603,0.20773751500037116,0.15324621086492235,6,5,4,4,0.0,1750.0,2000.0,3000.0
821,13166,481.91433695407466,480,7050.0,18,18,0.0,0.0,0.0,0.12242101190606951,0.13637477654798263,0.0,7,3,0,8,0.0,1050.0,0.0,6000.0
822,13167,458.7567433494389,480,7150.0,25,25,0.2694894959708131,0.0,7.745215693614611,0.17784798361424906,0.29569106468976664,0.15855623386719864,12,4,4,5,0.0,1400.0,2000.0,3750.0
823,13168,517.2654441096099,480,6000.0,18,18,0.08771120665091796,0.0,0.0,0.11637410621928142,0.19866140633920606,0.015564198608396125,7,5,1,5,0.0,1750.0,500.0,3750.0
824,13169,478.53834999117953,480,4950.0,19,19,0.061630260211796,0.0,0.0,0.13311086741800693,0.18947274894977925,0.0009634886085761824,11,2,1,5,0.0,700.0,500.0,3750.0
825,13170,473.50774786578717,480,10000.0,28,28,0.04051345041994076,0.0,0.0,0.18875437748733204,0.2766838508767074,0.08906676799919559,9,10,1,8,0.0,3500.0,500.0,6000.0
826,13171,488.81273535079873,480,4500.0,20,20,0.10161575557768003,0.3177660596439509,0.0,0.11986837180864932,0.31302473095849936,0.05577900250504491,11,5,1,3,0.0,1750.0,500.0,2250.0
827,13172,508.73604215547465,480,4750.0,22,22,0.0,0.0,7.1195744855708085,0.10905249448921998,0.263218994689037,0.10514548195236272,12,5,3,2,0.0,1750.0,1500.0,1500.0
828,13173,478.5094165779044,480,9800.0,28,28,0.5536245744107505,0.4654169842539793,0.7800097297710786,0.18922086233420668,0.18714831148724403,0.2245698970361956,11,3,7,7,0.0,1050.0,3500.0,5250.0
829,13174,514.9595337796925,480,6100.0,26,26,0.09775587144099955,0.0,1.6335470216397994,0.13543117542842487,0.13290662271890089,0.09623923163233332,14,6,2,4,0.0,2100.0,1000.0,3000.0
830,13175,471.7441416549338,480,5200.0,19,19,0.039873474094500684,0.0,0.0,0.10152100268695777,0.22011206129358393,0.06849468688778813,8,7,1,3,0.0,2450.0,500.0,2250.0
831,13176,492.3823775899741,480,12000.0,25,25,0.0,0.0,0.0,0.18081096543521574,0.1582190772859247,0.22954824348098302,6,0,9,10,0.0,0.0,4500.0,7500.0
832,13177,492.7188996097625,480,6150.0,26,26,0.09564204653378064,0.0,0.0,0.15240531297169663,0.35559275082976555,0.12586324851099315,13,9,0,4,0.0,3150.0,0.0,3000.0
833,13178,480.57667215378547,480,4700.0,25,25,0.09820768612795945,0.0,0.0,0.1415971541911102,0.25995993225810116,0.07284804641787938,15,7,0,3,0.0,2450.0,0.0,2250.0
834,13179,482.99299439771255,480,6800.0,29,29,0.3808585527879901,0.06018358100545416,0.0,0.19793522784185016,0.2664482171382828,0.14225054548075688,15,8,2,4,0.0,2800.0,1000.0,3000.0
835,13180,502.929857460974,480,3950.0,19,19,0.0,0.0,0.0,0.11396710571987646,0.2337457039447394,0.0,10,7,0,2,0.0,2450.0,0.0,1500.0
836,13181,469.99137371016076,480,4250.0,25,25,0.0,0.0,0.0,0.123976159987899,0.317620029018226,0.08311698989012377,16,5,2,2,0.0,1750.0,1000.0,1500.0
837,13182,488.15491938145357,480,5250.0,27,27,0.08437478654625002,0.0,0.0,0.14027281337429656,0.23473099740047362,0.20067822814574496,16,5,4,2,0.0,1750.0,2000.0,1500.0
838,13183,514.9480221493174,480,6400.0,21,21,0.0,0.0,0.0,0.1400617337237807,0.1810325061124685,0.08473205963246791,9,4,4,4,0.0,1400.0,2000.0,3000.0
839,13184,484.3746770202954,480,8650.0,23,23,0.2595330913166524,0.0,0.0,0.1641622073835696,0.0783047840779639,0.09055974265787974,9,4,1,9,0.0,1400.0,500.0,6750.0
840,13185,517.0971013857203,480,6600.0,29,29,0.06633884966765596,0.0,0.0,0.1533165276220533,0.223927160078601,0.0,17,6,0,6,0.0,2100.0,0.0,4500.0
841,13186,506.61352989338764,480,6000.0,17,17,0.26197014719298795,0.0,0.0,0.09636970794331123,0.11236574720494964,0.01734682202333546,6,5,1,5,0.0,1750.0,500.0,3750.0
842,13187,484.16911018494187,480,13100.0,36,36,0.4929759415457286,0.0,0.0,0.20735453427983142,0.2825788052267737,0.18199051499605132,10,11,8,7,0.0,3850.0,4000.0,5250.0
843,13188,488.8522461250959,480,4400.0,20,20,0.0,0.0,0.0,0.10044997216293064,0.22111130347786728,0.09810262757086059,9,9,1,1,0.0,3150.0,500.0,750.0
844,13189,444.8862868691595,480,4500.0,17,17,0.0,0.0,0.0,0.10274758917001359,0.2124216306336611,0.013174530319470036,8,5,1,3,0.0,1750.0,500.0,2250.0
845,13190,499.3797381913849,480,6000.0,21,21,0.0,0.0,3.896320366942007,0.12002877360503576,0.3123711600136612,0.2240024537476581,9,5,4,3,0.0,1750.0,2000.0,2250.0
846,13191,490.2935147126554,480,6050.0,20,20,0.0,0.0,0.0,0.12239249534864907,0.21866630833654513,0.05021608363065278,9,3,4,4,0.0,1050.0,2000.0,3000.0
847,13192,490.1504507438454,480,8500.0,24,24,0.0817566998825825,0.0,0.0,0.17527468485695874,0.216000821179822,0.0,10,5,0,9,0.0,1750.0,0.0,6750.0
848,13193,490.1927099079249,480,6050.0,19,19,0.07031370004081114,0.0,0.0,0.13316011967094646,0.1059482939556031,0.07643444120087614,8,3,4,4,0.0,1050.0,2000.0,3000.0
849,13194,496.73000662996014,480,4650.0,20,20,0.1035747656993891,0.0,4.4759403384474465,0.1082759111678369,0.18892749758296273,0.24091542379282338,10,4,5,1,0.0,1400.0,2500.0,750.0
850,13195,471.3964868550518,480,7400.0,25,25,0.060511872093413785,0.0,0.0,0.17189392592729535,0.24589303057343306,0.07654203532041408,10,9,1,5,0.0,3150.0,500.0,3750.0
851,13196,488.95511025646766,480,4400.0,12,12,0.0,0.0,0.0,0.08217571537464317,0.08083472944224614,0.08730186449573783,3,4,3,2,0.0,1400.0,1500.0,1500.0
852,13197,499.6607786367519,480,10800.0,27,27,0.006901362763287011,0.0,0.0,0.17673865812672682,0.22283468499610795,0.0017455586081872442,8,8,1,10,0.0,2800.0,500.0,7500.0
853,13198,506.5422526382567,480,7750.0,32,32,0.0,0.0,0.0,0.20041890996723158,0.3345416637900075,0.08096497747087111,18,5,3,6,0.0,1750.0,1500.0,4500.0
854,13199,469.94037059393065,480,8100.0,23,23,0.019379130013660983,0.0,0.0,0.16459336668978689,0.16824748896737068,0.0,9,6,0,8,0.0,2100.0,0.0,6000.0
855,13200,487.72582460518584,480,3250.0,16,16,0.0,0.0,0.0,0.08383302204322753,0.10717813870883883,0.0,9,5,0,2,0.0,1750.0,0.0,1500.0
856,13201,513.0274787038566,480,2200.0,14,14,0.0,0.0,0.0,0.05882395727467394,0.17190891464265481,0.0,10,2,0,2,0.0,700.0,0.0,1500.0
857,13202,415.3823649599832,480,4350.0,14,14,0.0,0.0,0.0,0.11506016233530604,0.22410017619881195,0.0,5,6,0,3,0.0,2100.0,0.0,2250.0
858,13203,483.9282607352325,480,7800.0,24,24,0.0,0.0,0.0,0.12869637551240126,0.13631655065419035,0.024369137119090015,9,8,1,6,0.0,2800.0,500.0,4500.0
859,13204,466.8452626471065,480,4950.0,18,18,0.0,0.0,0.0,0.11459106900728375,0.10628133004055916,0.08809662005870568,7,7,2,2,0.0,2450.0,1000.0,1500.0
860,13205,452.5144335474623,480,6150.0,21,21,0.02394933009869809,0.0,0.0,0.13815904741081372,0.14493895514676644,0.015052029254771003,10,4,2,5,0.0,1400.0,1000.0,3750.0
861,13206,477.09550501289,480,7900.0,23,23,0.0,0.0,0.0,0.13236934239104942,0.1421819887170302,0.07953785368633434,7,9,2,5,0.0,3150.0,1000.0,3750.0
862,13207,491.9709511624658,480,8900.0,25,25,0.010753374529111853,0.0,0.0,0.1548819738072227,0.1870131547298997,0.016484004382322285,8,9,1,7,0.0,3150.0,500.0,5250.0
863,13208,450.06281774561535,480,4350.0,21,21,0.0,0.0,0.0,0.13580754556804742,0.19878277820208584,0.0,12,6,0,3,0.0,2100.0,0.0,2250.0
864,13209,468.75897751744657,480,5500.0,24,24,0.0,0.0,0.0,0.1296500762368994,0.2951663489309007,0.007797639932577341,11,10,1,2,0.0,3500.0,500.0,1500.0
865,13210,490.77249402042764,480,6150.0,24,24,0.05283267279219217,0.0,0.0,0.11493860225467224,0.30612573986131464,0.03643121123569435,10,9,3,2,0.0,3150.0,1500.0,1500.0
866,13211,505.65807180462184,480,10100.0,30,30,0.46760091569682394,0.0,2.309431107092755,0.1772789081743434,0.20537776789185103,0.10484619110862595,11,6,7,6,0.0,2100.0,3500.0,4500.0
867,13212,485.13878053388163,480,7050.0,28,28,0.01435976763003818,0.0,0.0,0.1546185034697546,0.23315069835553887,0.12378449742082072,16,3,3,6,0.0,1050.0,1500.0,4500.0
868,13213,488.92305149415057,480,7650.0,25,25,0.0,0.0,0.0,0.16999177281496208,0.23981333746519842,0.036376512029594715,12,4,2,7,0.0,1400.0,1000.0,5250.0
869,13214,454.63338338159883,480,5550.0,25,25,0.012108107100825122,0.0,13.123739672023131,0.13816752102440855,0.19309508769127562,0.17589008662003872,12,8,4,1,0.0,2800.0,2000.0,750.0
870,13215,530.0820383689845,480,7100.0,20,20,0.0,0.0,0.0,0.13987432261631214,0.1908863025511211,0.02968753836617301,7,6,1,6,0.0,2100.0,500.0,4500.0
871,13216,493.12948472071986,480,6500.0,26,26,0.0011182121817031342,0.0,12.655733160650541,0.16152531612735022,0.1824393889869923,0.10150827060461262,14,5,2,5,0.0,1750.0,1000.0,3750.0
872,13217,483.35196078333325,480,8350.0,23,23,0.0,0.0,0.0,0.1336075539080134,0.1420265167889952,0.09046725429774814,7,6,5,5,0.0,2100.0,2500.0,3750.0
873,13218,441.8439414783341,480,7300.0,21,21,0.08557886120858138,0.0,0.9163731939787908,0.14587119464239096,0.15463044686954266,0.09930750198782241,8,3,5,5,0.0,1050.0,2500.0,3750.0
874,13219,493.96729446487666,480,8150.0,24,24,0.0,0.0,0.0,0.15940141130713795,0.13582604233924445,0.12043119098004315,10,4,3,7,0.0,1400.0,1500.0,5250.0
875,13220,499.240389781389,480,9150.0,26,26,0.0,0.0,0.07439247365988137,0.15290800206048194,0.21966382355466393,0.1323329525271196,10,4,5,7,0.0,1400.0,2500.0,5250.0
876,13221,496.3317670213442,480,5700.0,21,21,0.0,0.0,0.0,0.12223247054498992,0.18508213272000046,0.08198763489742632,9,7,2,3,0.0,2450.0,1000.0,2250.0
877,13222,490.0849000536058,480,7200.0,24,24,0.022877553641921605,0.0,0.0,0.14514266563893705,0.2871880445050604,0.18075162466187114,10,7,2,5,0.0,2450.0,1000.0,3750.0
878,13223,547.5789179712488,480,3400.0,24,24,0.0204076990639314,0.0,0.0,0.09963072623902676,0.2340574668955916,0.16825013304003944,17,4,1,2,0.0,1400.0,500.0,1500.0
879,13224,477.4942685700594,480,5050.0,21,21,0.178982027848263,0.0,0.0,0.1224914492812918,0.19562064624427733,0.09747335998914722,12,3,2,4,0.0,1050.0,1000.0,3000.0
880,13225,477.05622490594806,480,3550.0,14,14,0.0,0.0,0.0,0.08580466713591174,0.10521915589253739,0.025226652357453014,7,3,2,2,0.0,1050.0,1000.0,1500.0
881,13226,417.49515075062476,480,6200.0,25,25,0.3762279583104231,0.0,0.0,0.20203985820461035,0.399597258311846,0.1663182438132191,15,2,2,6,0.0,700.0,1000.0,4500.0
882,13227,488.0088341049164,480,4400.0,22,22,0.21122297285588007,0.0,0.0,0.14154319620049424,0.23302421762042438,0.06438687781174443,14,4,0,4,0.0,1400.0,0.0,3000.0
883,13228,489.26162726143303,480,6950.0,23,23,0.04903428735052767,0.0,0.0,0.1704465649448246,0.20397650673747295,0.0,10,7,0,6,0.0,2450.0,0.0,4500.0
884,13229,500.7098491798413,480,7350.0,27,27,0.27267785548509477,0.0,0.7609393091416242,0.1682081457108329,0.2835690042852601,0.022497746467137626,13,6,3,5,0.0,2100.0,1500.0,3750.0
885,13230,469.75578897214007,480,6250.0,22,22,0.0,0.0,0.0,0.12705084619908283,0.14731235925827296,0.020756323809456,10,5,3,4,0.0,1750.0,1500.0,3000.0
886,13231,479.5771305709736,480,3600.0,19,19,0.06152312836760799,0.0,0.0,0.1125233246449022,0.24366303127448408,0.0351212318808876,13,1,2,3,0.0,350.0,1000.0,2250.0
887,13232,477.43800692290074,480,6900.0,26,26,0.0,0.0,0.0,0.14765178949196567,0.22939285436762535,0.043257721027519035,11,9,3,3,0.0,3150.0,1500.0,2250.0
888,13233,401.403523076891,480,4150.0,19,19,0.0,0.0,0.0,0.12419084480368442,0.2494048876355177,0.026448813023718012,11,4,1,3,0.0,1400.0,500.0,2250.0
